id,brand,name,price,quantity,image
960,G.Skill,Trident Z 16 GB (2x8GB) 3466 CL16,1029,26,https://cdna.pcpartpicker.com/static/forever/images/product/70edec2ec156798e0c52b0fec508a655.256p.jpg
961,Kingston,HyperX Fury 32 GB (4x8GB) 3466 CL16,1029,69,https://cdna.pcpartpicker.com/static/forever/images/product/567a240ea1f5f6f11d7d6fbfbb94ad05.256p.jpg
962,Corsair,Dominator Platinum 8 GB (2x4GB) 4000 CL19,1029,37,https://images-na.ssl-images-amazon.com/images/I/51ouhnlc7wL.jpg
963,Corsair,Vengeance RGB Pro 32 GB (4x8GB) 3200 CL16,1019,5,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
964,G.Skill,TridentZ RGB Series 16 GB (2x8GB) 4000 CL17,1019,21,https://images-eu.ssl-images-amazon.com/images/I/51014%2Bsb7CL.jpg
965,Kingston,HyperX Fury RGB 32 GB (4x8GB) 3466 CL16,1019,68,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
966,Kingston,HyperX Predator RGB 32 GB (4x8GB) 3000 CL15,1009,77,https://cdna.pcpartpicker.com/static/forever/images/product/55b7a97cbe5cb39a410300f7c215d8d0.256p.jpg
967,Crucial,Ballistix Tactical Tracer RGB 32 GB (4x8GB) 3200 CL16,1009,37,https://images-na.ssl-images-amazon.com/images/I/51GJlZ52nXL.jpg
968,G.Skill,Trident Z Neo 32 GB (4x8GB) 3000 CL16,1009,13,https://cdna.pcpartpicker.com/static/forever/images/product/9634ba4123d7ce817e734e2486a8278e.256p.jpg
969,Corsair,Vengeance RGB Pro SL 32 GB (4x8GB) 3600 CL18,1009,88,https://m.media-amazon.com/images/I/51l14OQf-BL.jpg
970,Kingston,HyperX Predator RGB 32 GB (4x8GB) 2933 CL15,1009,9,https://cdna.pcpartpicker.com/static/forever/images/product/55b7a97cbe5cb39a410300f7c215d8d0.256p.jpg
971,G.Skill,Trident Z RGB 32 GB (4x8GB) 3000 CL16,1009,12,https://cdna.pcpartpicker.com/static/forever/images/product/e82453bca6b0fc9fee9693d4802eb34f.256p.jpg
972,Corsair,Vengeance RGB Pro 32 GB (4x8GB) 3000 CL15,999,94,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
973,Corsair,Vengeance RGB Pro 32 GB (4x8GB) 3600 CL18,999,50,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
974,G.Skill,Flare X 32 GB (2x16GB) 2933 CL14,999,89,https://cdna.pcpartpicker.com/static/forever/images/product/f1c4af836aeb71566f93b8383d2c442c.256p.jpg
975,Team,T-FORCE DARK Z 32 GB (2x16GB) 3200 CL16,989,11,https://cdna.pcpartpicker.com/static/forever/images/product/a16e2df588eea6d1d8321045d8f0fbb9.1600.jpg
976,Team,T-Force XTREEM ARGB 32 GB (2x16GB) 3200 CL16,979,53,https://cdna.pcpartpicker.com/static/forever/images/product/7838829f07f4e89f20788a3760cd8af6.256p.jpg
977,G.Skill,Trident Z Royal 16 GB (2x8GB) 4266 CL19,979,79,https://cdna.pcpartpicker.com/static/forever/images/product/9b5ba5400deede3d510555b6f01fbc7d.256p.jpg
978,G.Skill,Ripjaws 4 series 32 GB (4x8GB) 2800 CL15,979,34,https://cdna.pcpartpicker.com/static/forever/images/product/300901464c71380ae1f5e4a7cfa3a6d0.256p.jpg
979,Corsair,Vengeance RGB Pro 32 GB (4x8GB) 2666 CL16,979,3,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
980,Corsair,Dominator Platinum 16 GB (2x8GB) 2666 CL15,969,32,https://cdna.pcpartpicker.com/static/forever/images/product/f7d7adda57193c3dcff18882ff69a4ca.256p.jpg
981,Corsair,Dominator Platinum 32 GB (2x16GB) 3000 CL15,969,34,https://cdna.pcpartpicker.com/static/forever/images/product/a18df498ce92e05fcaec732ed3960cde.256p.jpg
982,Corsair,Vengeance LED 16 GB (2x8GB) 3000 CL15,959,79,https://cdna.pcpartpicker.com/static/forever/images/product/ceec844590d3efb5d1547b16b430f718.256p.jpg
983,G.Skill,Trident Z 32 GB (2x16GB) 3600 CL17,959,33,https://cdna.pcpartpicker.com/static/forever/images/product/d305b58157decedae103c7e844932020.256p.jpg
984,Team,T-FORCE XCALIBUR RGB 16 GB (2x8GB) 4000 CL18,959,42,https://cdna.pcpartpicker.com/static/forever/images/product/1418a2ce1c860ae056fe29f8e59bc658.256p.jpg
985,G.Skill,Ripjaws V Series 32 GB (2x16GB) 2800 CL15,959,42,https://cdna.pcpartpicker.com/static/forever/images/product/371544d55eba2a6c99d0a22532742694.256p.jpg
986,G.Skill,Sniper X 32 GB (4x8GB) 3000 CL16,959,52,https://cdna.pcpartpicker.com/static/forever/images/product/4f55b3580d672ba93ba219dc9d03aa3b.256p.jpg
987,G.Skill,Trident Z Neo 32 GB (2x16GB) 3600 CL18,949,88,https://cdna.pcpartpicker.com/static/forever/images/product/9634ba4123d7ce817e734e2486a8278e.256p.jpg
988,G.Skill,Sniper X 32 GB (2x16GB) 3600 CL19,949,96,https://cdna.pcpartpicker.com/static/forever/images/product/4f55b3580d672ba93ba219dc9d03aa3b.256p.jpg
989,Kingston,HyperX Predator 32 GB (4x8GB) 3000 CL15,949,1,https://m.media-amazon.com/images/I/41kGzVYRRBL._SL500_.jpg
990,ADATA,XPG SPECTRIX D50 32 GB (2x16GB) 3600 CL18,949,55,https://m.media-amazon.com/images/I/41PVkFJypJL.jpg
991,G.Skill,Ripjaws 4 series 32 GB (4x8GB) 2666 CL16,949,93,https://cdna.pcpartpicker.com/static/forever/images/product/300901464c71380ae1f5e4a7cfa3a6d0.256p.jpg
992,ADATA,XPG GAMMIX D20 32 GB (2x16GB) 3600 CL18,939,49,https://m.media-amazon.com/images/I/41OjhcYxXhL.jpg
993,G.Skill,Trident Z Neo 32 GB (2x16GB) 3200 CL16,939,48,https://cdna.pcpartpicker.com/static/forever/images/product/9634ba4123d7ce817e734e2486a8278e.256p.jpg
994,G.Skill,Ripjaws V Series 32 GB (4x8GB) 3000 CL15,939,29,https://cdna.pcpartpicker.com/static/forever/images/product/371544d55eba2a6c99d0a22532742694.256p.jpg
995,Kingston,HyperX Fury RGB 32 GB (4x8GB) 3200 CL16,939,61,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
996,G.Skill,Trident Z RGB 32 GB (2x16GB) 3600 CL18,939,33,https://cdna.pcpartpicker.com/static/forever/images/product/e82453bca6b0fc9fee9693d4802eb34f.256p.jpg
997,ADATA,XPG GAMMIX D10 16 GB (1x16GB) 3000 CL16,939,79,https://cdna.pcpartpicker.com/static/forever/images/product/17191a38ea6e30d8a133c6d53b2539ce.256p.jpg
998,Crucial,Ballistix Elite 16 GB (2x8GB) 3200 CL15,939,6,https://images-eu.ssl-images-amazon.com/images/I/41INwdK5WAL.jpg
999,Corsair,Dominator Platinum 8 GB (2x4GB) 3600 CL18,939,71,https://images-na.ssl-images-amazon.com/images/I/51ouhnlc7wL.jpg
1000,Crucial,Ballistix MAX 16 GB (2x8GB) 4400 CL19,929,65,https://cdna.pcpartpicker.com/static/forever/images/product/5eab55975bfc5e991091eeba5088984a.256p.jpg
1001,Kingston,HyperX Predator 32 GB (2x16GB) 3600 CL17,929,89,https://m.media-amazon.com/images/I/41kGzVYRRBL._SL500_.jpg
1002,G.Skill,Trident Z RGB 16 GB (2x8GB) 4266 CL19,929,36,https://images-eu.ssl-images-amazon.com/images/I/51CUZd2mIOL.jpg
1003,G.Skill,Ripjaws V 16 GB (2x8GB) 4400 CL16,929,57,https://cdna.pcpartpicker.com/static/forever/images/product/a56c2aa6f8588954f48f089337b4bdbc.256p.jpg
1004,G.Skill,Ripjaws V Series 32 GB (4x8GB) 2666 CL15,929,59,https://cdna.pcpartpicker.com/static/forever/images/product/371544d55eba2a6c99d0a22532742694.256p.jpg
1005,G.Skill,Trident Z RGB 16 GB (2x8GB) 3866 CL18,929,45,https://images-eu.ssl-images-amazon.com/images/I/51CUZd2mIOL.jpg
1006,G.Skill,Trident Z RGB 32 GB (2x16GB) 3000 CL16,929,57,https://cdna.pcpartpicker.com/static/forever/images/product/e82453bca6b0fc9fee9693d4802eb34f.256p.jpg
1007,Team,T-Force DARK 16 GB (2x8GB) 3200 CL16,919,72,https://cdna.pcpartpicker.com/static/forever/images/product/c0f77e30cf0707c66e5dbf053a3fe211.256p.jpg
1008,G.Skill,Trident Z 32 GB (4x8GB) 3200 CL16,919,4,https://cdna.pcpartpicker.com/static/forever/images/product/d305b58157decedae103c7e844932020.256p.jpg
1009,Team,T-Force Delta RGB 32 GB (2x16GB) 3600 CL18,919,50,https://cdna.pcpartpicker.com/static/forever/images/product/93b245c079edbf2a8f73c345606020c7.256p.jpg
1010,ADATA,XPG SPECTRIX D60G 32 GB (2x16GB) 3200 CL16,919,83,https://m.media-amazon.com/images/I/41Lz6qVnIAL.jpg
1011,Kingston,HyperX Fury RGB 32 GB (4x8GB) 2666 CL16,909,88,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
1012,Kingston,HyperX Fury RGB 32 GB (4x8GB) 3000 CL15,909,31,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
1013,G.Skill,Ripjaws V 16 GB (2x8GB) 3333 CL16,909,63,https://cdna.pcpartpicker.com/static/forever/images/product/a56c2aa6f8588954f48f089337b4bdbc.256p.jpg
1014,G.Skill,Sniper X 32 GB (2x16GB) 3200 CL16,909,45,https://cdna.pcpartpicker.com/static/forever/images/product/4f55b3580d672ba93ba219dc9d03aa3b.256p.jpg
1015,Samsung,M393A4K40CB2-CVF 32 GB (1x32GB) 2933 CL21,909,80,https://cdna.pcpartpicker.com/static/forever/images/product/64609d35ad44c97c719bb9b527cd153b.256p.jpg
1016,G.Skill,Trident Z Neo 32 GB (2x16GB) 3000 CL16,909,83,https://cdna.pcpartpicker.com/static/forever/images/product/9634ba4123d7ce817e734e2486a8278e.256p.jpg
1017,ADATA,XPG Spectrix D40 16 GB (2x8GB) 3000 CL16,909,39,https://cdna.pcpartpicker.com/static/forever/images/product/2718d3157e11e2968ae2ac81f4f47811.256p.jpg
1018,Corsair,Vengeance LPX 32 GB (2x16GB) 3600 CL18,909,3,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1019,G.Skill,Trident Z 16 GB (2x8GB) 4400 CL19,909,65,https://cdna.pcpartpicker.com/static/forever/images/product/70edec2ec156798e0c52b0fec508a655.256p.jpg
1020,Corsair,Vengeance RGB Pro SL 32 GB (4x8GB) 3200 CL16,909,61,https://m.media-amazon.com/images/I/51l14OQf-BL.jpg
1021,Corsair,Vengeance RGB Pro 32 GB (2x16GB) 2666 CL16,899,9,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
1022,GeIL,SUPER LUCE RGB SYNC 16 GB (2x8GB) 3000 CL16,899,55,https://cdna.pcpartpicker.com/static/forever/images/product/982fc3445ea8a8b78b8a9962a7dbc41e.256p.jpg
1023,ADATA,XPG SPECTRIX D50 32 GB (2x16GB) 3200 CL16,899,82,https://m.media-amazon.com/images/I/41PVkFJypJL.jpg
1024,Kingston,HyperX Predator RGB 32 GB (2x16GB) 3000 CL15,899,64,https://cdna.pcpartpicker.com/static/forever/images/product/55b7a97cbe5cb39a410300f7c215d8d0.256p.jpg
1025,G.Skill,Trident Z RGB 32 GB (2x16GB) 3200 CL16,899,37,https://cdna.pcpartpicker.com/static/forever/images/product/e82453bca6b0fc9fee9693d4802eb34f.256p.jpg
1026,G.Skill,Sniper X 32 GB (2x16GB) 3000 CL16,899,70,https://cdna.pcpartpicker.com/static/forever/images/product/4f55b3580d672ba93ba219dc9d03aa3b.256p.jpg
1027,Team,T-FORCE DELTA TUF Gaming 32 GB (2x16GB) 3200 CL16,889,4,https://cdna.pcpartpicker.com/static/forever/images/product/121dbe3beb2723504e38c9c02c4dad25.256p.jpg
1028,Team,T-FORCE NIGHT HAWK Legend RGB 32 GB (2x16GB) 3200 CL16,889,97,https://cdna.pcpartpicker.com/static/forever/images/product/5e83a446ee8d7d002266d6437f7c4dc5.256p.jpg
1029,Corsair,Vengeance LPX 32 GB (2x16GB) 3200 CL16,889,28,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1030,Crucial,Ballistix RGB 32 GB (2x16GB) 3200 CL16,889,11,https://m.media-amazon.com/images/I/41sDMuAiWDL.jpg
1031,Corsair,Vengeance RGB Pro SL 32 GB (2x16GB) 3600 CL18,889,80,https://m.media-amazon.com/images/I/51l14OQf-BL.jpg
1032,GeIL,SUPER LUCE RGB 16 GB (2x8GB) 3000 CL16,889,76,https://cdna.pcpartpicker.com/static/forever/images/product/46ee8b4bef941ee8a8070b21038d8a81.256p.jpg
1033,Corsair,Vengeance LPX 32 GB (4x8GB) 3200 CL16,889,70,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1034,Corsair,Vengeance LPX 32 GB (4x8GB) 3600 CL18,889,61,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1035,Kingston,HyperX Fury RGB 32 GB (2x16GB) 3000 CL15,889,81,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
1036,Crucial,Ballistix 32 GB (2x16GB) 3600 CL16,879,52,https://m.media-amazon.com/images/I/31ceg-5dP8L.jpg
1037,Kingston,KSM26ED8/32ME 32 GB (4x8GB) 2666 CL19,869,61,https://m.media-amazon.com/images/I/41SM3XKsOiL.jpg
1038,Kingston,HyperX Predator RGB 16 GB (2x8GB) 4000 CL19,869,52,https://cdna.pcpartpicker.com/static/forever/images/product/298274e04dd6709a35f27c9c3aee0339.256p.jpg
1039,Crucial,CT16G4WFD8266 16 GB (1x16GB) 2666 CL19,869,7,https://cdna.pcpartpicker.com/static/forever/images/product/e53164bcf1ca0bf5a4e9d30dbe9b329f.256p.jpg
1040,G.Skill,Ripjaws 4 series 32 GB (4x8GB) 3000 CL15,869,96,https://cdna.pcpartpicker.com/static/forever/images/product/300901464c71380ae1f5e4a7cfa3a6d0.256p.jpg
1041,G.Skill,Flare X 32 GB (2x16GB) 3200 CL16,869,39,https://cdna.pcpartpicker.com/static/forever/images/product/f1c4af836aeb71566f93b8383d2c442c.256p.jpg
1042,G.Skill,Sniper X 16 GB (2x8GB) 2666 CL19,869,56,https://cdna.pcpartpicker.com/static/forever/images/product/9479cacad1efd628b8c040c2d8d0162a.256p.jpg
1043,Team,T-Force Delta RGB 32 GB (2x16GB) 3200 CL16,869,19,https://cdna.pcpartpicker.com/static/forever/images/product/93b245c079edbf2a8f73c345606020c7.256p.jpg
1044,Corsair,Vengeance RGB Pro SL 32 GB (2x16GB) 3200 CL16,869,76,https://m.media-amazon.com/images/I/51l14OQf-BL.jpg
1045,Kingston,HyperX Fury RGB 32 GB (2x16GB) 3733 CL19,869,61,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
1046,Kingston,HyperX Fury 32 GB (4x8GB) 3200 CL16,869,55,https://cdna.pcpartpicker.com/static/forever/images/product/567a240ea1f5f6f11d7d6fbfbb94ad05.256p.jpg
1047,Kingston,KTH-PL426/32G 32 GB (1x32GB) 2666 CL19,869,64,https://cdna.pcpartpicker.com/static/forever/images/product/426d6d2e41623f65bf6d0fa35a36b8ae.256p.jpg
1048,Kingston,KSM29RD4/32MEI 32 GB (1x32GB) 2933 CL21,859,70,https://cdna.pcpartpicker.com/static/forever/images/product/424a58d9dfb0bec29ab52f67fae31832.256p.jpg
1049,Corsair,Vengeance LPX 32 GB (2x16GB) 3000 CL16,859,8,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1050,Corsair,ValueSelect 32 GB (1x32GB) 2666 CL18,859,85,https://cdna.pcpartpicker.com/static/forever/images/product/0834811088139caa112c6fca8f739b90.256p.jpg
1051,G.Skill,Ripjaws V 32 GB (2x16GB) 3000 CL16,859,44,https://cdna.pcpartpicker.com/static/forever/images/product/39de5b399df5006fc265a6e2cbad6ffa.256p.jpg
1052,Kingston,HyperX Fury 32 GB (2x16GB) 3200 CL16,849,63,https://cdna.pcpartpicker.com/static/forever/images/product/567a240ea1f5f6f11d7d6fbfbb94ad05.256p.jpg
1053,G.Skill,Ripjaws V Series 32 GB (2x16GB) 2666 CL15,849,56,https://cdna.pcpartpicker.com/static/forever/images/product/371544d55eba2a6c99d0a22532742694.256p.jpg
1054,Kingston,HyperX Fury RGB 32 GB (2x16GB) 3200 CL16,849,66,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
1055,Corsair,Vengeance LPX 32 GB (4x8GB) 2933 CL16,849,33,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1056,Corsair,Vengeance LPX 32 GB (4x8GB) 2666 CL16,849,42,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1057,Kingston,HyperX Fury 16 GB (2x8GB) 3000 CL15,849,88,https://cdna.pcpartpicker.com/static/forever/images/product/f69c0cefb97b19cdf5c57e3eb11b0333.256p.jpg
1058,Crucial,Ballistix MAX RGB 16 GB (2x8GB) 4000 CL18,849,69,https://cdna.pcpartpicker.com/static/forever/images/product/9001867af5d85b7466e263639c6dd69a.256p.jpg
1059,G.Skill,Trident Z Royal 16 GB (2x8GB) 4000 CL18,849,3,https://cdna.pcpartpicker.com/static/forever/images/product/9b5ba5400deede3d510555b6f01fbc7d.256p.jpg
1060,Corsair,Vengeance LPX 32 GB (1x32GB) 3000 CL16,839,6,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1061,Corsair,Vengeance RGB Pro 32 GB (2x16GB) 3600 CL18,839,76,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
1062,G.Skill,Flare X 32 GB (4x8GB) 3200 CL16,839,3,https://cdna.pcpartpicker.com/static/forever/images/product/f1c4af836aeb71566f93b8383d2c442c.256p.jpg
1063,Crucial,Ballistix Tactical 16 GB (2x8GB) 2666 CL16,829,26,https://cdna.pcpartpicker.com/static/forever/images/product/812952e9355ef3ddf44edc3aa0df90f1.256p.jpg
1064,Crucial,Ballistix RGB 32 GB (2x16GB) 3000 CL15,829,88,https://m.media-amazon.com/images/I/41sDMuAiWDL.jpg
1065,ADATA,XPG GAMMIX D30 16 GB (2x8GB) 3600 CL17,829,3,https://m.media-amazon.com/images/I/413svEj0rtL.jpg
1066,Corsair,Vengeance LPX 32 GB (1x32GB) 2666 CL16,829,84,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1067,G.Skill,Trident Z RGB 16 GB (2x8GB) 4133 CL19,829,43,https://images-eu.ssl-images-amazon.com/images/I/51CUZd2mIOL.jpg
1068,G.Skill,Trident Z 32 GB (2x16GB) 3200 CL16,829,96,https://cdna.pcpartpicker.com/static/forever/images/product/d305b58157decedae103c7e844932020.256p.jpg
1069,Kingston,HyperX Fury 32 GB (2x16GB) 3600 CL18,829,16,https://cdna.pcpartpicker.com/static/forever/images/product/567a240ea1f5f6f11d7d6fbfbb94ad05.256p.jpg
1070,Corsair,Vengeance RGB 16 GB (2x8GB) 3200 CL16,819,4,https://cdna.pcpartpicker.com/static/forever/images/product/5ea6e9a57b6a8b0e61145cf9b67858b4.256p.jpg
1071,Corsair,Vengeance RGB 16 GB (2x8GB) 2933 CL16,819,13,https://cdna.pcpartpicker.com/static/forever/images/product/5ea6e9a57b6a8b0e61145cf9b67858b4.256p.jpg
1072,Kingston,HyperX Predator 32 GB (2x16GB) 3200 CL16,819,35,https://m.media-amazon.com/images/I/41kGzVYRRBL._SL500_.jpg
1073,G.Skill,Ripjaws Series 32 GB (4x8GB) 2666 CL15,819,93,https://images-na.ssl-images-amazon.com/images/I/21S7Nv51iIL.jpg
1074,G.Skill,Aegis 32 GB (2x16GB) 2666 CL19,819,31,https://images-na.ssl-images-amazon.com/images/I/519QeqWboIL.jpg
1075,Samsung,M393A4K40CB2-CTD 32 GB (1x32GB) 2666 CL19,819,39,https://cdna.pcpartpicker.com/static/forever/images/product/f8fd6aee5674e4df5a229111d5da2ab0.256p.jpg
1076,Corsair,Vengeance LPX 32 GB (4x8GB) 3000 CL16,819,4,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1077,Corsair,Vengeance RGB Pro 32 GB (2x16GB) 3200 CL16,819,23,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
1078,Corsair,Vengeance RGB Pro 32 GB (4x8GB) 2933 CL16,819,65,https://cdna.pcpartpicker.com/static/forever/images/product/73f85c9fa67d539be8df8376716fad93.256p.jpg
1079,Kingston,HyperX Fury RGB 32 GB (2x16GB) 2666 CL16,819,42,https://images-na.ssl-images-amazon.com/images/I/41Hj6%2BuZTsL.jpg
1080,G.Skill,Trident Z RGB 16 GB (2x8GB) 2933 CL16,819,6,https://images-eu.ssl-images-amazon.com/images/I/51CUZd2mIOL.jpg
1081,Team,T-Force Delta RGB 32 GB (2x16GB) 3000 CL16,809,67,https://cdna.pcpartpicker.com/static/forever/images/product/93b245c079edbf2a8f73c345606020c7.256p.jpg
1082,PNY,XLR8 32 GB (2x16GB) 3200 CL16,809,33,https://cdna.pcpartpicker.com/static/forever/images/product/4a4678c8ab8bc90aec88726e7abd471d.256p.jpg
1083,Kingston,HyperX Fury 32 GB (2x16GB) 3000 CL16,799,62,https://cdna.pcpartpicker.com/static/forever/images/product/567a240ea1f5f6f11d7d6fbfbb94ad05.256p.jpg
1084,Kingston,HyperX Predator 32 GB (2x16GB) 3000 CL15,799,78,https://m.media-amazon.com/images/I/41kGzVYRRBL._SL500_.jpg
1085,G.Skill,Trident Z 16 GB (2x8GB) 4266 CL19,799,85,https://cdna.pcpartpicker.com/static/forever/images/product/70edec2ec156798e0c52b0fec508a655.256p.jpg
1086,G.Skill,Ripjaws V 32 GB (2x16GB) 3600 CL19,799,77,https://cdna.pcpartpicker.com/static/forever/images/product/39de5b399df5006fc265a6e2cbad6ffa.256p.jpg
1087,Patriot,Viper Steel 32 GB (2x16GB) 3200 CL16,799,56,https://images-na.ssl-images-amazon.com/images/I/51rypl%2BNdmL.jpg
1088,Team,T-FORCE VULCAN Z 16 GB (1x16GB) 3000 CL16,799,87,https://cdna.pcpartpicker.com/static/forever/images/product/8e72f3b993b7838efbf70c2cb090638d.256p.jpg
1089,Patriot,Viper Steel 32 GB (2x16GB) 3000 CL16,799,4,https://images-na.ssl-images-amazon.com/images/I/51rypl%2BNdmL.jpg
1090,Patriot,Viper 4 32 GB (2x16GB) 3200 CL16,799,69,https://images-na.ssl-images-amazon.com/images/I/51TqNrVHcbL.jpg
1091,Kingston,KTD-PE426/32G 32 GB (1x32GB) 2666 CL19,799,46,https://images-eu.ssl-images-amazon.com/images/I/41QOpzNusuL.jpg
1092,Kingston,Server Premier 32 GB (1x32GB) 2666 CL19,799,87,https://m.media-amazon.com/images/I/41o0mp+T+TL.jpg
1093,Team,T-FORCE VULCAN Z 32 GB (2x16GB) 3200 CL16,789,100,https://cdna.pcpartpicker.com/static/forever/images/product/c70aa8275698a40fe919387b972728a1.256p.jpg
1094,Team,T-Force XTREEM ARGB 16 GB (2x8GB) 4000 CL18,789,83,https://cdna.pcpartpicker.com/static/forever/images/product/d983239d3616a8961676e65f0e06c987.256p.jpg
1095,Gigabyte,AORUS RGB 16 GB (2x8GB) 4400 CL20,789,28,https://cdna.pcpartpicker.com/static/forever/images/product/5b4bf2619b11de0890e9c62bbc8acad4.256p.jpg
1096,Thermaltake,TOUGHRAM 16 GB (2x8GB) 4400 CL19,789,35,https://cdna.pcpartpicker.com/static/forever/images/product/317e4de2cb5da0be0bc9f873f5391366.1600.jpg
1097,Team,T-Force Delta RGB 16 GB (2x8GB) 3000 CL16,779,81,https://cdna.pcpartpicker.com/static/forever/images/product/35d6c134eeb7e122be7d9fee141f3c0c.256p.jpg
1098,Crucial,Ballistix 32 GB (2x16GB) 3200 CL16,769,73,https://m.media-amazon.com/images/I/31ceg-5dP8L.jpg
1099,Corsair,Vengeance LPX 32 GB (2x16GB) 2666 CL16,769,43,https://cdna.pcpartpicker.com/static/forever/images/product/bba8fff51a7845cda8aa64360a9254c8.256p.jpg
1100,Mushkin,Enhanced Redline 32 GB (2x16GB) 2800 CL17,769,87,https://cdna.pcpartpicker.com/static/forever/images/product/6dbf5d8adfe34f59e9a5bb838e183265.256p.jpg
1101,Kingston,HyperX Fury 32 GB (4x8GB) 2666 CL16,769,43,https://cdna.pcpartpicker.com/static/forever/images/product/567a240ea1f5f6f11d7d6fbfbb94ad05.256p.jpg
1102,Crucial,CT2K16G4DFRA32A 32 GB (2x16GB) 3200 CL22,759,59,https://cdna.pcpartpicker.com/static/forever/images/product/e43ab44e23024b9af453503ae360f780.256p.jpg
1103,Patriot,Viper Elite 32 GB (2x16GB) 2666 CL16,759,34,https://images-na.ssl-images-amazon.com/images/I/41cUawnbMeL.jpg
1104,G.Skill,Aegis 32 GB (4x8GB) 3200 CL16,759,5,https://images-na.ssl-images-amazon.com/images/I/519QeqWboIL.jpg
